id,transcript,emotion
004173,không những khóc,neutral
003126,tôi sẽ bán sách phụ cô,neutral
000419,rồi bịa ra câu chuyện đó thì sao,neutral
008051,cô ấy đang cần tôi chăm sóc và lo lắng,sad
001807,em có sợ đóng cách khóa thân không,neutral
002136,ngủ ngủ con khỉ,angry
002214,dạ bây giờ cũng vô liền ạ,happy
003669,đứng nhún nhảy thôi mà,neutral
005485,tôi thật lòng không muốn nói dối cô,neutral
007580,có phải Trúc bực mình á hả vì cái chuyện tôi đi chơi với cô Yến,neutral
000197,con phải tắt máy di động để tập trung vô học,neutral
006516,tôi thích vậy đó,happy
007988,mẹ mang xuống giùm con đi,neutral
003521,ống hút sạch á,neutral
005151,không phải không phải vậy,neutral
003368,chuyện gì,neutral
000959,trời nói đùa vô duyên,happy
005725,từ thiện thật là sao,neutral
004107,sao bà biết con,neutral
008081,không phải vậy đâu,neutral
001233,tôi xin thề,angry
001097,trời,surprise
003978,rồi mổ bụng làm sạch ruột cá,neutral
001645,bắt đầu nha,neutral
003098,mẹ mẹ mang lên phòng cho con nha,neutral
001282,"thôi , đùa thôi mà",neutral
002378,tôi ra ngoài thông mắt chút xíu là cô về tới liền đó,angry
007913,rồi em còn vạch ra kế hoạch giúp anh ăn học thành tài nữa,neutral
002756,nói đi cách gì,angry
005142,"cái gì , tại sao lại mất",surprise
007495,con té đè lên cái điện thoại nên nó bị hư,neutral
008039,cô đùa dai thiệt đó,neutral
001116,khoái dễ sợ luôn á,angry
008037,đâu phải ngày lễ gì hết đâu,neutral
001193,phải có năng khiếu mới làm được,happy
003870,chứ không đọc thành tiếng được đâu,neutral
005023,và giận dữ kinh khủng,neutral
008128,cô suy nghĩ thật là ngây thơ đó,neutral
001007,"mà , tối nay luôn hả",surprise
007118,tôi nói vứt đi là vứt đi sao cô nói nhiều vậy,angry
003567,ờ,neutral
005342,dạ ba trăm thì ba trăm,neutral
000078,thì cô phải để tôi chở cô về nhà,angry
003857,tôi ngủ quên,neutral
000410,nhà mình giàu mà,happy
004243,trời ơi,neutral
005620,"tôi đảm bảo với cô á , đây là một số tiền lớn khủng khiếp đối với một cô gái bán sách",neutral
003847,chúc cho sự nghiệp viết kịch bản của em thành công nha em về đi,happy
005375,đi luôn à,neutral
002899,tôi rất căm thù họ,angry
007824,ừ thôi tôi ra ngoài chứ hát oải lắm,neutral
005680,muốn tát lại phải không,neutral
006755,em gửi cám ơn chị nha,neutral
003251,thích cô,neutral
007153,không có sai nhưng mà khó tin quá,angry
007520,rồi phải ra phường chứng nữa,neutral
003939,nói đi tôi tên gì,neutral
007648,"bởi vì á, công việc này yêu cầu ngoại hình, nên cần phải một người đẹp trai như anh mới làm được mà",neutral
001444,tóm lại là không có cái gì hết,neutral
003315,con học tới khuya luôn mẹ khỏi nấu nha,neutral
002834,tui đâu có biết tại sao tụi nói là nó đánh cô đâu,angry
005637,Tôi với Trúc mà thi uống rượu,happy
003146,ngày mai chắc khoảng,neutral
000422,rồi hai bên cãi lộn đánh lộn,neutral
004125,mà đi đâu,angry
005958,đúng là trơ tráo mặt dày,angry
001333,em hiểu điều gì gắn bó đôi ta,neutral
004313,con không biết,neutral
005313,kì quá à,happy
002765,đồ khốn,angry
002609,thì tiền thuê nhà một tháng là hai triệu,neutral
004553,đó thấy chưa,happy
001365,đâu có ai ghé vô mua đâu,sad
000219,đưa lá thư đây,angry
002982,vậy thôi khỏi đọc,neutral
007902,hoá ra Trúc vẫn còn thương tôi còn lo cho tôi à,neutral
005031,quân ơi em dừng lại đi,angry
007057,nè Minh Minh,neutral
005120,"em đừng buồn nữa , em ăn đi",neutral
005861,số mình chỉ có quắc thôi,sad
005385,mẹ con đâu ba,neutral
002371,chết rồi mai ông tới quậy nữa rồi sao,neutral
001327,cô phải dọn dẹp nhà cửa cho thật sạch sẽ,neutral
004657,tôi thấy á cô phải tăng giá bán sách lên,neutral
007575,vậy tại sao cô không gọi điện cho họ,neutral
001000,minh minh,neutral
001328,thế nhân viên bán hàng thì sao ạ,neutral
007727,cô giúp tôi hả,neutral
000198,cô tính đi chỗ khác hả,surprise
004997,cô đi đâu vậy,angry
002886,anh cũng chẳng biết giải thích tại sao nữa,angry
002099,cô nhớ là đừng buông tay ra nha,neutral
006017,có muốn ăn kem không,neutral
001926,với lại chạy đi chạy về cũng mất thời gian lắm,neutral
005085,bàn chải rẻ tiền,neutral
003885,họ nói là chỉ quay dưới này thôi,neutral
004770,khi mà nhân viên được sếp khen là được tăng lương đúng không,happy
003092,dạ con cám ơn bà,neutral
000322,thì tiền bạc đúng là không quan trọng gì,neutral
001756,anh hiều,neutral
001232,chắc cho đỡ áy náy,neutral
005355,à,neutral
001065,mà tại sao có sự thay đổi như vậy,surprise
008330,cô khùng thì có,angry
005328,tất cả quần áo của tôi đều phải giặt bằng tay hết,neutral
001702,"dạ , em lên ngay",neutral
000161,chưa,neutral
005321,sau này á mà tôi không có con tôi bắt đền cô á,neutral
007891,không có chuyện gì hết trơn á,happy
002653,là vì đẹp trai đó,happy
005566,tiếng mưa tiếng mưa,neutral
000519,hi hi cảm ơn trúc,happy
007178,tôi gặp cô cái lần ở nhà vệ sinh,neutral
006903,Đinh Thùy Hoa 87 đường số 9,neutral
007128,còn ba triệu để xài,neutral
003493,ừ,neutral
002244,tôi không về đâu,sad
004910,chẳng lẽ cô không còn đâu nào để ngủ hay sao,neutral
004302,"bởi dù sao cô ấy cũng là vợ của em mà , minh minh không giống như bất kỳ một cô gái nào mà anh gặp trước đây đâu",neutral
006097,trời ơi xin chai nước hoa để đựng nước mắm nước tương,neutral
007143,cảm ơn lời khuyên của anh,neutral
002687,tui mơ thấy á là tui đi taxi tới trước cửa nhà ba mẹ tôi luôn,neutral
000704,tui không nhớ nữa,neutral
001406,cô để nhẫn đâu mà không đeo hả,angry
000352,em vẫn còn giữ nó hả,happy
000124,bà xã tôi có rất nhiều ưu điểm,neutral
002363,trời thì trúc biết rồi đó,neutral
003547,bốn chục ngàn,neutral
004689,không có trộm nào vô nhà hết ba,neutral
006244,chào chị,neutral
002663,tụi đó chó lắm,angry
005818,cái gì,surprise
001358,"em sao rồi , giặt đồ y chang như tập thể dục đúng không , giặt đồ xong làm em khỏe hơn đúng không",neutral
005918,con gà mái nhà mình,neutral
000886,thiệt kỳ lạ trúc tốt với tôi quá,surprise
002420,tiêu là đứa dính vô ma túy vô trại cai nghiện,neutral
005325,cô muốn mời ai thì mời hả,angry
003137,"làm gì có chuyện đó , hiện tại thì tôi đang là một người đàn ông rất hạnh phúc",neutral
004463,vậy nha,happy
004801,cố lên,happy
003784,tôi nghĩ kiếp trước tôi và cô có thù hằn gì nhau á,angry
005869,đi du lịch Thái Lan,neutral
005100,vừa đỡ nghe chữ là vừa an toàn,neutral
005104,nhớ về sớm đó,neutral
000635,thôi cứ lưu hết vô máy tính cho chắc ăn,neutral
007770,thì sao,angry
004136,nhưng thật ra tôi đâu có mong thế này đâu,sad
001159,thiệt,happy
007860,không báo cho tôi biết liền vậy hả,angry
006887,cô giải thích sao về chuyện này,neutral
003024,em đi nha,neutral
003060,sao tát tui tui có biết cô là ai đâu,angry
006498,"được , thôi tôi đi trước nha",neutral
007518,hay lắm,happy
004223,còn anh á,neutral
000755,chắc phải bỏ nhà đi quá,angry
003186,nói thật với cô chứ,neutral
005954,tụi em mới kết hôn chưa được bao lâu,neutral
000111,cô thương cháu vì cháu không khóc nhè không khóc,happy
000209,tôi thấy xài tiền dễ hơn kiếm tiền mà,neutral
001405,cô làm gì mở lại một cái nơi như thế hả,angry
003938,ô trời,neutral
001006,cảm ơn trúc đã nói sự thật về tôi nha,happy
004626,"với lại khi chụp hình gợi cảm với anh rồi , em sẽ không còn cảm thấy ngại ngùng mắc cỡ khi làm việc với anh nữa",neutral
001416,"em yêu , em vừa hát vừa nhảy múa bài con heo xinh cho anh đình phong nghe đi",neutral
003332,cố lên,neutral
008070,con không tin,sad
000903,dám có ngày,angry
005976,hứa nha,happy
003073,và dọn dẹp nhà cửa nữa,neutral
001670,sao lại ăn được cái thứ đó chứ,neutral
008246,ăn trộm gì mà kỳ vậy,angry
007768,dạ ngon lắm mẹ,happy
003566,anh chỉ thấy tội nghiệp cho em thôi,neutral
003129,mới nói cái gì vậy hả,angry
008224,ừ,neutral
005760,bây giờ nội nói đi nội thích gì nào để con mua cho nội,neutral
004880,cô có thể cho tôi mượn triệu rưỡi để đi chuộc đồ được không,sad
006859,"anh không giận em, mà tại sao phải giận em chứ",neutral
006409,thấy mà cũng đỡ giùm nữa,neutral
007640,bằm đầu gối nè,neutral
007444,tối qua cô vô ngủ chung với tôi lúc nào tui đâu có biết đâu,angry
005665,tỉnh bơ như em nghĩ đâu,happy
000980,tôi nói từ nãy tới giờ,neutral
000345,lại còn phải lau nhà,neutral
001246,lúc ở bên cạnh cô tôi rất vui,neutral
004112,không vô phòng ngủ tự nhiên ngồi ở đây,surprise
005473,cô là người bình thường được chưa,angry
003481,thôi mình đi trúc,neutral
006970,đi làm phải có hồ sơ xin việc thì người ta mới nhận,neutral
004307,thấy quần xấu mà phải mặc,sad
004250,không được,neutral
001355,lố có ngàn,neutral
008250,giờ anh cũng chưa biết tính sao nữa,sad
000995,cảm ơn,neutral
005623,dư á nhưng mà cô cứ cầm hết đi coi như tôi trả ơn cô cứu tôi,neutral
002253,chúng ta là vợ chồng mà,angry
006689,thì mọi người sẽ nghĩ sao hả,neutral
003277,hai người cứ ngồi đây chờ minh minh về nha,neutral
007082,lấy tiền rồi mang xuống trả được không,neutral
005344,"ở dơ vừa thôi , tôi phải tắm đã",neutral
005897,ý cô là,neutral
000543,vì cô,angry
006896,món này trước đi,neutral
008199,mọi người đâu có biết là tôi không có tiền đâu,sad
005308,chứ biết đi cái gì hả trời,angry
007167,ngày xưa hai người yêu nhau hả,neutral
001453,công nhận phục trúc thiệt á,neutral
006494,cảm ơn nha Trúc thật tốt bụng,happy
001686,nấu cơm đi,angry
007630,vậy anh mua bao nhiêu,neutral
003800,thất vọng quá,neutral
003701,anh nói chuyện dơ bẩn quá,angry
005613,chỗ đó khó vô lắm,sad
001685,tìm làm gì nữa,neutral
004179,minh minh,angry
006711,cô kể cho người ta nghe,neutral
003602,cám ơn anh,happy
004155,"là tại sao cô tát tôi , rồi sách rồi tiền nữa , tất cả những thứ đó là sao , cô lầm tôi với người khác đúng không , mà nếu cô lầm á , là cô phải về nhà , giải thích cho ba mẹ tôi hiểu , nghe chưa",angry
001952,và là diễn viên nữa,happy
006222,ngại chứ sao không ngại,neutral
002564,thích xuống đây thì xuống thôi,neutral
002567,nhưng em muốn anh nhớ rằng,angry
007396,dạ con không giận đâu mẹ,neutral
002447,cái giường nó êm thiệt là êm đó,happy
005515,tôi hận họ,angry
004141,cô làm xong hết việc chưa mà ngồi đây vậy,angry
006968,anh Hiều,neutral
005189,cuốn này bốn ngàn,neutral
003233,chuyện gì,neutral
006945,tôi đỡ cô dậy nha,neutral
003346,ở chỗ bảo yến,neutral
005865,em nói đi,neutral
007244,tôi làm bể chén hoài cũng thấy ngại chứ bộ,neutral
005146,thì người ta mở quán sang trọng người ta phải bán giá đó chứ,neutral
006799,vậy sao,neutral
004993,bằng cách dọa nó bằng thứ mà nó sợ nhất,neutral
001425,hãy để cho đầu óc của mình nghỉ ngơi chút xíu,neutral
000270,rảnh thì lau nhà đi,angry
006809,mà trúc mơ ước có ba mẹ như thế nào,neutral
000629,có gì đâu,happy
008064,cứ cho là cô không bịa chuyện đi,neutral
000494,ngoài chuyện đi tính kế lừa gạt người ta hả,angry
008145,ba của Minh Minh,neutral
007505,cô làm cái gì vậy,angry
006506,về ngay lập tức,angry
003258,em muốn mời anh đi ăn đúng không,neutral
005263,cô tính trốn luôn hay sao vậy,neutral
007417,thôi giỡn mà xin lỗi,happy
003103,thế nào họ cũng kéo tới đây xem tôi như là xem thú trong sở thú vậy,neutral
003163,xin thề,neutral
001236,ừ tha lỗi cho cô đó,neutral
003303,cá chiên thì được,neutral
007346,cảm ơn trúc đã dám nhìn thẳng vào sự thật,happy
007016,tại sao lại cư xử độc ác đối với tôi như vậy chứ,angry
001066,tui lấy lại thật đó,angry
000162,sao vậy,angry
002382,trúc đoán thử xem,happy
004673,chào anh cám ơn,neutral
001954,mình biết cô ta đều nói đúng,neutral
003204,ủi tất là ủi tất cả những đồ cô giặt đó,neutral
006564,hai ngàn một bộ trúc xem đi xem đi,neutral
005000,tôi ăn rồi,neutral
004618,tụi mày là một lũ khốn nạn,angry
000527,à tụi anh bán chung,happy
006366,tôi thì không còn ai để hy vọng hết,sad
001392,và anh cho rằng,neutral
000585,con chào ba nha,happy
002274,làm sao để mình viết kịch bản cho hay hơn,angry
005025,chẳng phải như vậy,neutral
006990,vì Trúc làm cho tôi hiểu rằng,neutral
002622,trời ơi,happy
000371,cô cầm đi,neutral
002925,oke quyết định vậy đi ha,happy
000600,chỉ cần tôi tăng thanh hà đồng ý thôi là viết kịch bản liền đó,happy
008338,tôi,sad
