id,transcript
2891,bây_giờ mình sẽ nêm cái này cam_go quá nhưng_mà chiến_lược của mình sẽ là nêm dần_dần mình sẽ vừa nêm vừa
2893,kỳ gì mình sẽ cho thêm hạt nêm vào
2895,cho măng ra bây_giờ măng được rồi măng nó nở ra khá là nhiều đấy các bạn ạ
2896,đấy các bạn thấy không xé không ra luôn này ấy mà dai lắm còn cái phần này lại
2897,để các bạn à cắt cái phần đầu này ra thì sẽ bị à nói_chung là những chỗ nào dai thì các bạn sẽ không biết
2898,đây mình phi một_tí hành lên trước
2899,ô_kê bây_giờ mình sẽ cho một chút_xíu hạt nêm
29,cuối phần nhận_xét thì cô_giáo ghi là
290,còn chị cúc chỉ có anh bá thôi bây_giờ thì chúng_mình sẽ bắt_tay vào làm ngay cái món này nó không có gì phức_tạp cả và nó cũng rất là nhanh nhà các bạn
2900,để chờ thời đó các bạn chờ thời và xin ăn
2901,bây_giờ chúng_mình vớt hết tất_cả những cái thứ này ra rồi thì mình sẽ cho măng vào đây
2902,ô_kê các bạn bây_giờ mình sẽ lấy một cái nồi để mình luộc măng
2903,thì mình sẽ tăng lửa lên để cho nó sôi chút_xíu là mình nêm lại một lần nữa
2904,thì đen phòng ô_kê mình sẽ lấy chất_chồng mình thịt màu đen
2905,rất là ưu_tiên đấy nhá chồng nhá cắt hành và ngò ra đây này
2906,bây_giờ mình sẽ qua đây
2907,không tệ một_chút nào
2908,cái phần nước béo này tha_hồ mà nước béo nhá y
2909,ừ đấy tô miến măng bà giang ngày hôm_nay lần đầu_tiên dê
291,yên_tâm không sao hết
2911,trên trình_bày cùng_với chanh với ớt là xong à một_tí hạt_tiêu nữa
2912,mình sẽ bỏ cái này vào trong nồi luôn
2913,chắc là được ô_kê hành cho chút_xíu lên đây cho nó có vị
2917,dạ nhà mình đúng là thiếu một cái chậu thật ô_kê mình sẽ cố_gắng dìm cái miến xuống
2918,sẵn_sàng cho hà_nội rồi chuẩn_bị về quê ăn tết thôi các bạn ơi
292,kể_cả chúng_mình không rành nấu nướng
2920,huy ơi tạm_biệt em tạm_biệt mười_hai tuần nhá bái bai nhé ui chui bái bai
2921,em béo huy béo ơi huy béo chào các cô_chú đi chúc tết các cô_chú đi
2926,xin_lỗi các bạn mình vừa leo hai tầng nhà nên mình thở hồng hộc xin lỗi
2927,đây là hành_lý ba hôm của mình đi băng cốc bây_giờ chúng_mình sẽ dỡ đồ ra nhá
2928,chào anh bạn thân ngày hôm_nay chúng_mình sẽ cùng về quê ăn tết nhá cụng ly
293,thì ở phòng trọ chúng_mình vẫn sẽ có thể
2930,dạo này mèo nhà mình rất thích ăn cái pa_tê này này xi ba
2931,bọn mèo nó ghiền cái này lắm thích ăn hơn hẳn những cái pa_tê khác
2935,ờ để chuẩn_bị cúng giao_thừa nhá
2936,cho_nên là giao_thừa nào mình cũng háo_hức ăn xôi_gấc hết món xôi_gấc là một sau những món mà mình à à
2937,mắc nhất khi mà ăn cỗ giao thừa
2938,chỉ còn mười_lăm phút nữa_là đến năm mới như thường_lệ ba mình đã sẵn_sàng ra ngoài
2939,để sau giao_thừa ờ quay về xông nhà chúc_mừng năm mới
294,nấu được_cái món này đầu_tiên mình có hai cốc gạo thì_là mình đã vo rồi cái bước đầu_tiên chúng_mình sẽ lấy gạo
2942,chỉ mười_lăm phút sau khoảnh_khắc giao thừa trẻ_con nó nằm cong keo
2945,đây là hoa_cúc trắng đây là cái cây hoa_hồng ba_mẹ mình mua
2946,à đón xem tập cuối của nhà có tết hai_nghìn không_trăm hai_mươi nhá tạm_biệt các bạn
2947,đây là đây là không đây đây mới là cây mới này còn cái này là nhà mình vẫn có từ trước đến giờ lúc_nào thấy nó cũng có hoa như_vậy đó
2949,bây_giờ nhà mình sẽ đi ngủ ý là tất_cả mọi người sẽ có một giấc_ngủ ngắn
2950,bảy rưỡi rồi các bạn ạ bây_giờ mình mới dậy tại nhà mình ở dưới thì bắt_đầu ăn cơm gọi điện gọi mình xuống ăn cơm rồi
2952,ô_kê các bạn gia_đình mình di_chuyển lấy trên gác ở trên này có cái ti_vi nối_mạng in_tơ_nét
2956,ờ để chuẩn_bị à cúng giao_thừa nhé
2957,cho_nên là giao_thừa nào mình cũng háo_hức ăn xôi_gấc hết món xôi_gấc là một trong những món mà mình à à
2958,mắc nhất khi mà ăn cỗ giao thừa
2959,chỉ còn mười_lăm phút nữa_là đến năm mới như thường_lệ ba mình đã sẵn_sàng ra ngoài
296,hợp_lý về mặt vệ_sinh và về mặt bảo quản
2960,để sau giao thừa quay về với xông nhà chúc_mừng năm mới
2963,chỉ mười_lăm phút sau khoảnh_khắc giao thừa trẻ_con nó đã nằm cong queo
2966,đây là hoa_cúc trắng đây là cái cây hoa_hồng ba_mẹ mình mua
2967,à đón xem tập cuối của nhà có tết hai_nghìn không_trăm hai_mươi nhé tạm_biệt các bạn
2968,đây là đây là không đây đây mới là cây mới này còn cái này là nhà mình vẫn có từ trước đến giờ lúc_nào thấy nó cũng có hoa như_vậy đó
297,cái cọ này không có vừa
2970,bây_giờ nhà mình sẽ đi ngủ ý là tất_cả mọi người sẽ có một à giấc_ngủ ngắn
2971,bảy rưỡi rồi các bạn ạ bây_giờ mình mới dậy tại nhà mình ở dưới thì bắt_đầu ăn cơm gọi điện gọi mình xuống ăn cơm rồi
2972,mất cả tín_hiệu rồi các bạn ơi tại vì ở ngoài mưa to quá
2973,ô_kê các bạn gia_đình mình di_chuyển lấy trên gác ở trên này có ti_vi nối_mạng in_tơ_nét
2974,minh ơi con bật cái in_tơ_nét ti_vi cho cô
2977,một_ít tiêu vào đây xong rồi mình sẽ đánh trứng lên
2978,ồ oa được ha
2979,không tệ một_chút nào dê bây giờ
298,trong cái ngăn nào ở trong đây hết bởi_vậy cho_nên là mình bắt_buộc phải để cái này ở trên này bây_giờ đến với những cái ngăn này thì mình có một
2980,đánh trứng thì đánh trứng bằng đũa các bạn biết không ngày_xưa và mình đi học nước_ngoài ý
2982,được mình thấy ô_kê tắt bếp
2983,cứ áp_dụng cái công_thức như_thế_này cho mình áo_phông trơn quần tây trơn một cái giầy thấp và nếu_mà lịch_sự hơn_nữa thì thêm một cái thắt lưng
2985,nhớ nha các bạn nha
2986,sờ mèo và hôn_hít mèo là việc_làm cho mình cảm_thấy thư_giãn cho_nên cứ làm_việc một lúc mình lại ra ôm mèo một lúc
2987,cái việc ôm mèo nó giúp cho cái đầu mình giãn ra để mình quay lại làm_việc tiếp
2988,dọn đi nhá cách thứ_ba để tìm lại động_lực là theo_dõi kỹ điều gì đang xảy_ra với chế_độ ăn_uống của bạn
2989,hãy đọc sách sách sẽ làm cho đầu_óc bạn phong_phú hơn hãy đọc sách
299,cái
2990,thế_thì cái điều mà bạn cần ý là lấy cái nguồn năng_lượng mất não này bạn ném vào thể_dục thể thao
2991,cách thứ chín để có được động_lực làm_việc là nghe nhạc khi làm cách này nghe có_vẻ đơn_giản nhưng_mà hiệu_quả vô_cùng các bạn
2992,mỗi người có một sở_thích nghe nhạc khi làm_việc khác_nhau nhưng khi bạn nghe đúng cái nhạc của bạn thích ý thì bạn sẽ cảm_thấy rất nhiều năng_lượng làm việc
2994,hay_là lại một đống mim nữa thôi chúng_mình cùng đối_diện với sự thật
2995,thì bây_giờ chúng_mình sẽ cho cái này vào lò và sau đấy
2998,ăn thấy ngon ôi mừng quá
2999,tuyết hay ăn hay con nói thật với các bạn là đối riêng đối_với con tuyết ý thì hơi khó con tuyết là
30,tao hy_vọng qua cái việc này mày nhận thấy là mày có khả_năng đạt được bất_cứ điều gì
300,quy_tắc mà mình tổ chức
3001,cho_nên mình cũng không biết sao
3002,nhưng_mà để mà nói nó là một hỗn_hợp bột để có thể
3003,phòng ngủ đầu_tiên là phải bên tay_trái một cái phòng ngủ nhỏ nhỏ như_thế_này xong rồi chúng_mình sẽ
3004,có một cái ban_công nhỏ nhỏ ở đây nhìn ra khu
3005,vô đây nhà_tắm có bồn_tắm luôn xịn chưa chỗ tắm đứng nhìn ra ngoài rất là rộng rãi
3006,ấy à đây là nhìn ra hồ bơi trước nhà ban_công này là ban_công trước nhà luôn
3007,rộng_rãi và này cũng là một nhà_tắm cũng giống y_hệt bên kia chỉ có_điều là ngược_lại thôi
3008,giống y_chang luôn ấy à nhưng_mà phòng tắm ở đây
3009,không không được bơi hồ bơi đâu ra biển thì được tội người chồng
301,những cái điều mà mình sắp liệt_kê ra đây ý
3010,đến khi mà được đi như_vậy cảm_giác nó thoáng và không_khí nó trong_lành hơn ý đỡ nghén hẳn ý chả lẽ bây_giờ đi vùi giọt ở huy
3012,hai ông bố đảm_đang phụ_trách nấu_nướng còn hai bà vợ thì chỉ có nghỉ thôi
3014,thôi người vợ lại lên phát đồ á
3015,hoàng mệt quá hoàng đợi các cô_chú phát đồ hoàng quá mệt luôn á
3017,hãy cho hoàng ngồi với em rồi hoàng ngồi trên lòng giang được rồi rồi xong
3018,a lô đâu em xem nào em xem cọc tiền anh vừa rút nào anh hưng nữa không
3019,con sung này mồm không hề thối con tuyết mồm hơi thối và thằng huy mồm cực thối bởi vậy
302,sẽ cho các bạn thấy là thực
3021,đây là cái cách mà mình làm bây_giờ mình có cái chén nước của nó ở đây đúng không ạ bây_giờ bỏ nước vào đây
3022,uống nước đi uống nước uống nước đi con tập_trung tập_trung nào không có gì ở đấy hết
3023,câu_hỏi đầu_tiên đến từ bạn en nờ tê e nờ tê hát tu i en nờ i mèo ngủ mà cứ thích quay đít vào mặt mình là sao ạ chị
3026,các bạn hãy nhìn đây không có cái gì dễ cho con_gái uống thuốc hơn nhét cục thuốc và một khúc giò
3028,nó sẽ tự tan đi chứ không còn phải cắt chỉ cố lên hoang ơi ngày_mai là đi tái khám ý nhé
3029,hoàng cảm_thấy may quá tại vì hôm_nay không phải chếch chiếc không phải
303,sự cái thế_giới người_lớn ý
3031,chào tạm biệt
3032,đây là bánh sốt từ_từ hoàng ngồi hoàng ngồi hoàng ngồi
3033,hoàng lại đây hoàng lại đây chết rồi không ăn được tại vì cái khôn bây_giờ mình phải đút cho món ăn
3035,nào nào
3036,nha hoàng nhá
3037,chào buổi_sáng chào buổi_sáng em mơ
3038,chào buổi_sáng ới ơi tội
3039,ờ cho ổng ngủ thêm tí nữa
304,nó có khá nhất_là nhiều điều ngớ_ngẩn và nó cũng không phải là cái gì mà quá nghiêm_trọng cả
3040,tội_nghiệp hoàng tại vì bây_giờ nếu_mà mình cho nó ăn cái miếng gì mà nó không nhai hết
3041,trong cùng một lần ngậm vào mà nó lại làm rớt xuống đất nhá nó mà làm rớt cái cục đấy ra là nó không nhặt lại được nữa
3042,đấy đấy đấy phải cố hết_sức đấy rớt rồi là bây_giờ rất khó để nhập cái miếng này lại này này các bạn nhìn này đấy đấy đấy tội chưa
3043,cô hôn để xem xem là hoàng đã biết ăn khi mà đi ho khôn chưa á
3044,đây tôi thấy chưa xong chưa khiếp quá
3045,cả người cả mèo đều ướt như con chuột như con chuột lột
3046,rồi bây_giờ các bạn bọc nó lại và các bạn lau thật_là nhanh
3047,còn mình thì à có cái đèn dây_tóc nó phát nhiệt ra là được rồi mình sẽ bọc con mèo lại
3048,quấn đó ạ và mình sẽ ăn nó ra cái chỗ đèn nhá
3049,đi ôi dồi ơi đây là cái góc mà mình đã xét_ắp cho nó này các bạn à
305,cho_nên có_lẽ là các bạn không cần phải nghiêm_trọng hoá cái việc_làm người_lớn đến thế
3050,bật cái đèn này lên cho nó ấm này đó mấy cái đèn dây_tóc này bật lên một cái là ấm sực lên ngay
3051,tạm_biệt huy nhá tạm_biệt tạm_biệt huy
3052,phun từ à phun từ đằng đuôi phun lên mà bạn ấy đi đến đâu thì mình sẽ xịt theo tới đó
3053,rồi bây_giờ mình sẽ lấy một_ít xà_bông này
3054,nhẹ_nhàng thôi
3055,nếu tắm hai cái chân và hai cái tay tại vì hai cái chân hai cái tay để hướng rất là dơ
3056,cũng đừng quên tắm cái lông đít
3057,ấy cho nó sạch và đối_với mèo ý thì tại vì nó đã ghét tắm rồi thì cho_nên là mình sẽ cố_gắng tắm nhanh_nhất có thể
3058,ha ô_kê bây_giờ mình sẽ xả nước cho nó lần đầu_tiên là một_tí nước lên đây để cho nó ướt người nó lại
